"","rheobase_sweep_num","thumbnail_sweep_num","vrest","ri","sag","tau","vm_for_sag","f_i_curve_slope","adaptation","latency","avg_isi","upstroke_downstroke_ratio_long_square","peak_v_long_square","peak_t_long_square","trough_v_long_square","trough_t_long_square","fast_trough_v_long_square","fast_trough_t_long_square","threshold_v_long_square","threshold_i_long_square","threshold_t_long_square","upstroke_downstroke_ratio_ramp","peak_v_ramp","peak_t_ramp","trough_v_ramp","trough_t_ramp","fast_trough_v_ramp","fast_trough_t_ramp","threshold_v_ramp","threshold_i_ramp","threshold_t_ramp","upstroke_downstroke_ratio_short_square","peak_v_short_square","peak_t_short_square","trough_v_short_square","trough_t_short_square","fast_trough_v_short_square","fast_trough_t_short_square","threshold_v_short_square","threshold_i_short_square","threshold_t_short_square"
"SM-GE4RN_S085_E1-50",36,39,-70.9273123490183,243.072807788849,0.0864762514829636,15.1990192081289,-97.5499954223633,0.13534482057823,0.273720337386384,0.03564,132.708,3.35735444627654,2.73749995231628,0.6355,-47.9562492370605,0.72856,-41.2937507629395,0.63862,-36.5000038146973,110,0.63494,3.63828167377709,5.88125038146973,6.65756666666667,-40.875,6.68528666666667,-36.3979199727376,6.66196,-30.4770832061768,154,6.65698,2.50604006314214,0.971875190734863,0.50385,-73.9750061035156,0.81056,-58.3625030517578,0.51454,-27.6062507629395,760,0.50345
"SM-GE4RN_S088_E1-50",19,22,-65.2004795074463,303.281277418137,0.0611246861517429,30.1311771827152,-100.643745422363,0.369798650711937,0.0270025231467598,0.04132,54.4447058823529,2.91198689543903,38.2312545776367,0.96064,-53.5562477111816,1.02016,-51.6312484741211,0.96228,-40.3187484741211,29.9999980926514,0.96014,2.81442632871397,40.8500022888184,2.01592666666667,-53.0208320617676,2.01756666666667,-52.9583320617676,2.01746,-40.6812477111816,37.9166679382324,2.01546666666667,2.44364402998649,37.4125022888184,0.50377,-65.6125030517578,1.439,-56.6750030517578,0.50504,-44.640625,350,0.50336
"SM-GE4RN_S095_E1-50",16,19,-71.6949793497721,298.088133335114,0.0268642101436853,18.6950500337437,-100.037498474121,0.117307692307692,0.469736370630494,0.01822,161.668,4.37420676835095,18.1000003814697,0.55998,-49.2750015258789,0.84286,-40.9812507629395,0.56208,-37.6250038146973,70,0.55958,4.68108528746115,19.6812515258789,3.72622,-47.9458351135254,3.74551333333333,-41.5687522888184,3.72953333333333,-33.9479179382324,80.6666641235352,3.72578666666667,3.49464366977524,20.5124988555908,0.50384,-72.3312530517578,1.27412,-44.9562530517578,0.50532,-44.1062507629395,370,0.50346
"SM-GE4RS_S003_E1-50",14,17,-74.5752388000488,369.374871253967,0.0468183346092701,21.0583291130165,-97.8687591552734,0.270000011062617,0.0531953262481344,0.01746,97.174,2.48428866871133,39.3250007629395,0.55056,-52.0812530517578,0.55208,-52.0312538146973,0.55198,-33.9375038146973,80,0.55016,2.44679778533191,35.4062538146973,4.0609,-51.360424041748,4.06257333333333,-51.25,4.06244666666667,-34.997917175293,89.0416641235352,4.06044,2.37055335665686,38.7624969482422,0.50347,-74.3937530517578,1.02654,-54.0093765258789,0.50479,-40.9906253814697,390,0.50308
"SM-GE4RN_S096_E1-50",14,17,-63.6723452481357,112.500071525574,0.024303263053298,16.9595057729464,-75.8624954223633,0.112068965517241,0.232478531034049,0.04528,67.05,3.94433520277916,45.8374977111816,0.6406,-43.9500007629395,0.66542,-41.3062515258789,0.64254,-32.1125030517578,150,0.64024,4.32669687001315,41.689582824707,9.82856666666667,-42.4812507629395,9.83932,-40.189582824707,9.83215333333333,-25.247917175293,233.25,9.82814666666667,2.88203848625671,44.5140647888184,0.50358,-64.6750030517578,1.284655,-47.15625,0.504825,-36.8406257629395,780,0.50326
"SM-GE4RN_S086_E1-50",16,19,-59.0249660491943,463.343501091003,0.0522112883627415,24.1630104465779,-102.268745422363,0.334999990606308,0.0840036208027263,0.02066,59.2985714285714,2.50615854648076,20.8687496185303,0.58096,-43.5874977111816,0.70832,-42.6312484741211,0.58278,-32.9937477111816,29.9999980926514,0.58044,2.45603198363758,12.5479164123535,1.73842666666667,-45.5583343505859,1.77213333333333,-41.2270851135254,1.74066666666667,-31.4916687011719,31.0000019073486,1.7379,2.2955072967511,11.1125011444092,0.50382,-59.9937515258789,0.98186,-42.8187522888184,0.50586,-32.21875,320,0.50336
"SM-GE4RS_S004_E1-50",14,17,-64.65158203125,242.119550704956,0.0299650765955448,17.5430270930711,-91.7750091552734,0.193478262230667,0.0410800990561512,0.02408,57.4525,3.38810051768011,37.1625022888184,0.64026,-47.3937492370605,0.66392,-44.0499992370605,0.64208,-33.7437515258789,80,0.63982,3.58816781204126,56.9177093505859,6.07856,-43.0760459899902,6.09257333333333,-40.6385383605957,6.08030666666667,-28.1083316802979,139.52082824707,6.07817,2.87213007173592,55.4437522888184,0.5034,-64.8249969482422,0.64886,-44.125,0.50466,-32.7000007629395,570,0.50306
"SM-GE4RN_S089_E1-50",18,21,-72.2726696559361,232.987076044083,0.0932092219591141,18.065844173253,-98.3375091552734,0.334892078432432,0.0628904650546169,0.0324800000000001,68.9957142857143,3.25130182847014,32.6437492370605,0.71824,-58.8437538146973,0.73466,-56.1812515258789,0.72008,-43.6624984741211,50,0.71786,3.44868590949677,30.3687515258789,2.68801333333333,-58.5458374023438,2.70008666666667,-55.8479156494141,2.69004,-43.5520820617676,54.75,2.68762,2.61293449665598,27.4375,0.504513333333333,-72.3520812988281,0.987033333333333,-59.2479209899902,0.505926666666667,-45.6958351135254,440,0.504173333333333
"SM-GE4RS_S008_E1-50",22,25,-67.8955589294434,306.749939918518,0.0875489562749863,24.9955497208459,-99.2687530517578,0.234999993944168,0.10473598722763,0.03334,72.1661538461538,2.17018870416918,44.3062477111816,0.64472,-45.5562515258789,0.6458,-45.5125007629395,0.64574,-37.09375,29.9999980926514,0.64432,2.1993557728428,43.735424041748,2.12784,-46.0906257629395,2.14759,-45.7749977111816,2.12899666666667,-34.8520851135254,40.75,2.12743666666667,2.05395878769406,42.8244361877441,0.515563636363636,-46.6039810180664,0.516590909090909,-46.5528411865234,0.516538181818182,-36.9380645751953,530,0.515201818181818
"SM-GE4RN_S087_E1-50",23,28,-50.8759613037109,383.474260568619,0.0835190713405609,23.4743026539406,-91.7437515258789,0.179213485216915,0.263068062027251,0.03,133.04,3.18008748302038,26.5625,0.60988,-26.5062503814697,0.61208,-26.4812507629395,0.61198,-23.3562488555908,40,0.60934,3.56641874396973,32.9520874023438,2.91922666666667,-30.3416690826416,2.95773333333333,-23.9895839691162,2.92188,-18.8854160308838,60.5416679382324,2.91867333333333,2.57133981455584,28.0687503814697,0.50376,-51.7249984741211,0.83124,-25.6999988555908,0.50546,-19.1875,530,0.50332
"SM-GE4RS_S005_E1-50",17,20,-67.1835805719549,278.374910354614,0.0642865598201752,15.7681573492747,-97.6187591552734,0.219444455410855,0.211696590708003,0.0142600000000001,102.945714285714,3.58360741345617,40.21875,0.54802,-48.2625045776367,0.5642,-45.5000038146973,0.5498,-34.9437522888184,70,0.54766,3.63743596742411,36.6695327758789,3.6141,-51.1664085388184,3.62693,-47.4523468017578,3.616615,-35.0765609741211,77.9375,3.6137125,3.21700527966241,39.7374992370605,0.50367,-66.8718719482422,1.28658,-49.2593765258789,0.50508,-42.3187484741211,340,0.50332
"SM-GE4RN_S090_E1-50",13,16,-69.9356460571289,227.062597870827,0.181422665715218,15.4382819806272,-94.8624954223633,0.348275854267205,0.105041879255619,0.01366,75.3283333333333,3.71244529963096,29.8500022888184,0.55272,-59.6875038146973,0.847,-52.1437530517578,0.55418,-48.7000045776367,50,0.55232,4.05531793759651,32.3812522888184,2.40439333333333,-58.3875007629395,2.44777333333333,-51.9604187011719,2.4063,-47.4708366394043,47.6666679382324,2.40398666666667,3.19514339876136,30.3624992370605,0.50346,-69.7687454223633,0.76222,-54.2749977111816,0.50468,-50.6250038146973,270,0.5031
"SM-GE4RS_S007_E1-50",13,16,-65.9624137878418,227.999955415726,0.12152498960495,22.5565747926662,-91.9499969482422,0.35,0.0340135659214322,0.0370200000000001,56.0225,2.01973391186975,35.90625,0.63584,-47.5874977111816,0.6372,-47.4250030517578,0.63702,-34.6437492370605,70,0.63542,1.96085078619518,34.6520843505859,3.22016666666667,-47.90625,3.23709333333333,-46.4375038146973,3.22132666666667,-33.0604209899902,68.0833358764648,3.21973333333333,1.92679867182744,34.3687515258789,0.50349,-66.1687469482422,1.04623,-51.15625,0.50474,-37.0281219482422,550,0.50309
"SM-GE4RS_S020_E1-50",12,15,-63.0901245117187,242.843776941299,0.0923669338226318,15.6576754655745,-90.9187469482422,0.160000006866453,0.286714340432338,0.02464,108.78,2.76795959620151,38.8500022888184,0.60138,-38.3500022888184,0.60278,-38.2937545776367,0.6027,-31.1062507629395,59.9999961853027,0.60098,2.679166196435,42.5479164123535,3.7106,-42.5645866394043,3.73547333333333,-39.2520866394043,3.71207333333333,-28.4416675567627,80.3333358764648,3.71016666666667,2.46595459124428,37.1875038146973,0.503706666666667,-63.2791633605957,0.951693333333333,-41.1812477111816,0.504846666666667,-33.0395851135254,469.999969482422,0.503346666666667
"SM-GE4RS_S024_E1-50",21,24,-59.698868115743,303.53108048439,0.117590337991714,21.2403795624872,-94.7625045776367,0.158620690471635,-0.0968188105117565,0.02212,231.36,3.30734513091319,35.7000007629395,0.559,-46.3062477111816,0.65396,-36.5000038146973,0.56096,-32.8875045776367,40,0.55846,4.11558067047135,37.6625022888184,3.67188666666667,-43.6000022888184,3.69475333333333,-38.2833366394043,3.67778666666667,-27.75,79.375,3.67128,2.33979399078479,32.5531253814697,0.50362,-59.7250022888184,1.26869,-38.703125,0.50511,-33.09375,440,0.50314
"SM-GE4RS_S028_E1-50",28,30,-60.3923759460449,283.968865871429,0.00683940621092916,21.9313882235991,-93.0250091552734,0.387850446841823,0.0468856864580782,0.00846000000000002,44.0954545454545,4.27103713901681,12.8125009536743,0.5633,-44.8000030517578,0.57502,-41.6937522888184,0.56646,-38.5812530517578,59.9999961853027,0.56286,4.22460376734936,16.4104175567627,3.55794,-40.4041709899902,3.57121333333333,-38.0250053405762,3.56224,-30.8354187011719,76.5,3.55746,3.4427795693254,12.9000005722046,0.50344,-60.7999992370605,1.0839,-49.0187530517578,0.50844,-39.3875007629395,239.999984741211,0.50304
"SM-GE4RS_S012_E1-50",21,24,-77.6104067288912,377.049744129181,0.0762060359120369,28.3121146986236,-100.600006103516,0.241116746862509,0.188821710690786,0.0435,57.1525,2.48358792466563,33.7562484741211,0.7767,-50.5,0.77796,-50.4750022888184,0.77794,-36.8125038146973,40,0.7763,2.46515024258433,30.5583343505859,2.25295333333333,-50.4187507629395,2.25432666666667,-50.3979187011719,2.25428666666667,-36.7937507629395,44.1666679382324,2.25254,2.2687410726139,29.546875,0.50369,-77.7906188964844,1.02558,-51.5406265258789,0.50483,-39.1875038146973,600,0.50332
"SM-GE4RS_S025_E1-50",16,19,-60.1205503463745,246.140599250793,0.0491017326712608,27.9415172786917,-88.2687530517578,0.278571422116285,0.031034987760797,0.03332,58.34625,3.13622768566738,48.2000045776367,0.68892,-51.1375045776367,0.71374,-49.7687530517578,0.6905,-36.5375022888184,40,0.68852,3.27129097816838,45.9270820617676,2.45413,-49.5270805358887,2.47265333333333,-47.1302070617676,2.45587,-34.6947937011719,48.9166679382324,2.45371666666667,2.51266767595834,40.1531257629395,0.50386,-60.5031280517578,0.84797,-52.1375045776367,0.50517,-38.6625022888184,420,0.503485
"SM-GE4RS_S013_E1-50",12,15,-78.2254066467285,279.437690973282,0.088658519089222,18.8270987477871,-100.800003051758,0.21500001363754,0.128171720370188,0.0342,84.96,2.40804041279739,38.1937522888184,0.65938,-47.4749984741211,0.66068,-47.4375038146973,0.66064,-38.7249984741211,59.9999961853027,0.65894,2.43958041276921,38.7270851135254,2.93438666666667,-48.3666687011719,2.93586666666667,-48.2895851135254,2.93574666666667,-38.0479164123535,61.2499961853027,2.93394,2.27798039025773,35.7625045776367,0.50358,-49.5937538146973,0.5048,-49.5874977111816,0.5047,-41.0500030517578,580,0.50316
"SM-GE4RS_S022_E1-50",14,17,-65.8854423522949,263.56241106987,0.0535766519606113,22.7551078213188,-96.0250015258789,0.180000011825559,0.246139895786028,0.02712,58,3.00753173049121,44.5062522888184,0.56646,-45.8062515258789,0.99028,-45.1187477111816,0.56794,-31.40625,80,0.56606,3.00725293462857,43.8062477111816,4.85243333333333,-46.5020866394043,4.86690666666667,-45.2604179382324,4.85409333333333,-30.75,108.875,4.85200666666667,2.6014270264396,42.8250007629395,0.50396,-66.8437576293945,0.9139,-47.8125038146973,0.5052,-38.2000007629395,550,0.5036
"SM-GE4RS_S023_E1-50",14,17,-68.4355036417643,207.375064492226,0.0669543072581291,23.1135900537812,-94.4500045776367,0.296341463278467,0.0461370312649182,0.0397000000000001,62.9906666666667,2.75062381180124,43.0437507629395,0.67058,-51.2687530517578,0.67198,-51.2000007629395,0.67186,-36.7437477111816,80,0.67022,2.85179958008306,40.5791664123535,4.65857333333333,-51.1312522888184,4.66446,-50.9458351135254,4.66009333333333,-34.783332824707,104,4.6582,2.08805536777851,39.0750007629395,0.50358,-68.9250030517578,1.08856,-56.3562545776367,0.50448,-43.6000022888184,540,0.50326
"SM-GE4RS_S029_E1-50",21,26,-60.1212452975186,309.874892234802,0.076718769967556,15.1280290868143,-95.4062576293945,0.460526352414795,0.0612810239531547,0.01164,38.5576,2.39527500972597,30.1937522888184,0.5401,-43.5375022888184,0.5413,-43.4500007629395,0.54124,-34.9062538146973,50,0.53974,2.43253710666407,23.8104190826416,2.39111333333333,-43.4562530517578,2.39272,-43.3979187011719,2.39257333333333,-33.9312515258789,47.2916679382324,2.39069333333333,2.16079484748043,24.0562496185303,0.50366,-60.6000022888184,0.93464,-44.3999977111816,0.50476,-36.8562545776367,249.999984741211,0.5033
"SM-GE4RS_S017_E1-50",20,23,-65.3739267985026,423.970490694046,0.0953343585133553,38.4362541587368,-101.025009155273,0.501923065100899,0.0203006585943816,0.031,46.032,2.67297070533231,32.3562507629395,0.61414,-55.125,0.61652,-54.9500007629395,0.61626,-36.2999992370605,40,0.61356,2.64269779729621,32.7250022888184,2.14408,-53.7062530517578,2.14648,-53.6083335876465,2.14623333333333,-33.622917175293,41.125,2.14352,2.2955729809332,26.5406265258789,0.50368,-65.6343765258789,1.40199,-55.9656257629395,0.50568,-34.7468795776367,340,0.50321
"SM-GE4RS_S019_E1-50",18,23,-74.006328235973,309.406191110611,0.0178089048713446,37.1236847636656,-97.9937515258789,0.0421052649331552,0.223085460599333,0.0278,27.03,1.96106816184307,23.1187515258789,0.6001,-57.9500045776367,0.60152,-57.8875007629395,0.60142,-42.9687538146973,70,0.59966,1.452047974854,12.0350008010864,7.568076,-45.1862487792969,7.569972,-45.1437492370605,7.569848,-26.5974998474121,176.774993896484,7.567452,1.84288233869242,14.2515640258789,0.50358,-74.4687576293945,1.305425,-59.6656303405762,0.505195,-38.4546890258789,520,0.503185
"SM-GE4RS_S026_E1-50",14,22,-68.9598496754964,146.859332919121,0.252091497182846,20.8595340993319,-86.8312530517578,0.252941172925539,0.0414379585292452,0.0476800000000001,65.92,2.21082201222188,30.2312507629395,0.60408,-48.96875,0.6227,-46.7562484741211,0.60532,-36.5437545776367,110,0.60368,2.30398613234019,42.5114593505859,5.24448333333333,-48.5770874023438,5.26961666666667,-46.3312492370605,5.24554666666667,-34.9208374023438,118.645835876465,5.24411,2.33975227022167,42.1093788146973,0.5034,-69.6187515258789,0.68678,-49.7281265258789,0.50449,-41.5093765258789,880,0.50304
"SM-GE4RS_S014_E1-50",16,19,-65.2625156749379,219.312354922295,0.127735257148743,32.0155203235181,-90.1687545776367,0.262931048827558,0.0716369573760179,0.04916,106.47,2.19288214910316,44.25,0.67946,-49.7625007629395,0.68096,-49.6000022888184,0.68076,-33.6187477111816,80,0.679,2.09925973843129,42.1937522888184,4.44295333333333,-47.5645866394043,4.44438,-47.4812507629395,4.44428,-30.6333332061768,98.9583358764648,4.44247333333333,2.08802897185376,39.8125,0.50356,-65.1875076293945,0.87324,-51.7750015258789,0.5048,-35.1687507629395,670,0.50314
"SM-GE4RS_S015_E1-50",24,27,-70.073919568743,200.427576899529,0.16247570514679,22.0502303238306,-98.5250015258789,0.19,0.0723470387539105,0.03654,48.06,1.48269686142797,45.5687484741211,0.6188,-55.9875030517578,0.61982,-55.8625030517578,0.61976,-29.7687492370605,70,0.61838,1.18322063525886,34.6145858764648,5.95009333333333,-53.0437507629395,5.9513,-52.9437522888184,5.95120666666667,-21.6416683197021,136.66667175293,5.94958,1.55593551285143,48.1343765258789,0.50349,-70.1812515258789,0.79341,-58.7500038146973,0.5045,-37.2093772888184,520,0.50309
"SM-GE4RS_S031_E1-50",51,88,-59.8995314511386,334.73014831543,0.194216758012772,24.6377137106209,-98.75,0.31336842456659,0.0302396792654277,0.02324,79.68,1.62188087421533,19.4000015258789,0.55812,-59.1812515258789,0.55968,-58.9375,0.55938,-37.9500007629395,20,0.55774,1.59800076407472,7.15000009536743,2.36620666666667,-52.34375,2.36854,-52.0625,2.36797333333333,-33.1020851135254,46.7083320617676,2.36578666666667,1.8958658209181,3.00874996185303,0.503476,-61.0400009155273,0.87042,-55.2537536621094,0.505496,-40.2312507629395,230,0.503112
"SM-GE4RS_S032_E1-50",23,37,-76.8793680826823,156.125143170357,0.125285774469376,12.0313822713567,-93.9500045776367,0.461271676300578,0.0179695038690307,0.0331,52.8941176470588,1.41566818566715,29.1125011444092,0.59692,-64.65625,0.5979,-64.4625015258789,0.59776,-39.3312492370605,90,0.59654,1.23116085571695,23.71875,4.7297,-62.9041709899902,4.73082666666667,-62.7729199727376,4.73068,-36.7854194641113,105.791664123535,4.72929333333333,1.58332876696137,30.8624992370605,0.50339,-77.1468811035156,1.23604,-65.1812591552734,0.50426,-47.5562515258789,540,0.50305
"SM-GE4RS_S045_E1-50",17,20,-77.7543952941895,184.906229376793,0.0170332547277212,18.99115147336,-98.7812576293945,0.05,0.301097393689987,0.01892,29.16,3.11246755951202,39.1875038146973,0.54092,-56.2562484741211,0.54334,-56.0562515258789,0.5427,-47.9187507629395,140,0.54046,4.41551195422343,32.2645874023438,11.20442,-53.9354209899902,11.21358,-52.6124992370605,11.2092133333333,-33.1041679382324,267.625,11.20384,2.8353099705598,37.7562484741211,0.50376,-78.4437484741211,1.38518,-59.2062492370605,0.50562,-53.0687484741211,590,0.50332
"SM-GE4RS_S041_E1-50",20,27,-60.1770989554269,306.67981505394,0.112372227013111,21.0965011055921,-97.6812515258789,0.415789473684211,0.0460728857345636,0.0249400000000001,37.6096,2.76855431096481,58.0812492370605,0.62242,-23.5000019073486,0.62398,-23.3812522888184,0.6238,-15.7062501907349,80,0.622,2.86510807912144,58.5874977111816,3.36460666666667,-27.8375015258789,3.3931,-27.5437526702881,3.36608666666667,-17.1541652679443,71.625,3.36418666666667,2.53293770877962,55.7291717529297,0.503526666666667,-60.8416709899902,1.5102,-28.9479160308838,0.504773333333333,-18.0416660308838,640,0.503146666666667
"SM-GE4RS_S042_E1-50",15,20,-63.1851376620206,183.187559247017,0.0359201170504093,17.8643871974662,-83.3000030517578,0.40576923076923,0.032473006252663,0.02176,48.076,3.18248034707368,44.3624992370605,0.58522,-45.0937538146973,0.58712,-44.8875007629395,0.58674,-35.15625,90,0.58486,3.92204486811799,43.3781280517578,8.18116,-37.9109420776367,8.19051,-36.1749992370605,8.183665,-23.7531242370605,192.09375,8.180735,2.78254793900934,40.5072937011719,0.503333333333333,-63.03125,0.66886,-51.8520851135254,0.504703333333333,-40.3854141235352,400,0.50302
"SM-GE4RS_S043_E1-50",15,18,-71.382561316857,149.718821048737,0.0327284596860409,13.9167588997564,-88.7249984741211,0.25625,0.0480272723651752,0.03328,62.5093333333333,3.10336751010696,38.2937545776367,0.61542,-49.53125,0.63192,-48.0750007629395,0.61678,-38.1375045776367,110,0.61504,3.51392070924481,39.4583320617676,5.51962666666667,-51.4645881652832,5.53454666666667,-47.625,5.52146666666667,-37.5791664123535,125.541664123535,5.51922666666667,2.49246847372459,35.9312477111816,0.50322,-71.9000015258789,0.93658,-53.5875015258789,0.50432,-40.7812538146973,620,0.5029
"SM-GE4RS_S055_E1-50",38,41,-60.115965623122,260.763227939606,0.0609355866909027,24.2601431860021,-90.6062469482422,0.344999992418289,0.0591184994006994,0.03608,36.8438461538462,2.27994265619502,21.0312519073486,0.8277,-41.1812515258789,0.82932,-41.0687522888184,0.82916,-31.3250007629395,29.9999980926514,0.82726,2.26104987675712,21.5562496185303,1.80761333333333,-42.1854209899902,1.80917333333333,-42.1312522888184,1.80909333333333,-31.5125026702881,32.75,1.80718,2.14427841183501,23.3500022888184,0.50356,-60.4687538146973,1.58436,-43.9749984741211,0.50514,-27.6062507629395,479.999969482422,0.50316
"SM-GE4RS_S052_E1-50",21,24,-72.0936633518764,198.00777733326,0.721438646316528,21.9071936248615,-100.306259155273,0.0672413843225207,0.491672615372741,0.03688,26.48,1.57703806743155,43.7000007629395,0.6602,-49.2937545776367,1.32568,-44.2999992370605,0.66144,-27.2125015258789,59.9999961853027,0.65968,1.53758035969447,39.0166664123535,3.57612666666667,-44.6145820617676,3.57762,-44.5249977111816,3.57750666666667,-27.6187515258789,76.9583358764648,3.57556,1.51734590920625,40.2416687011719,0.51494,-72.439582824707,0.775546666666667,-46.6125030517578,0.516173333333333,-29.21875,660,0.514433333333333
"SM-GE4RS_S067_E1-50",159,162,-78.0823233468192,572.40629196167,0.010768043808639,40.4903117677168,-98.8500061035156,0.496052632543186,0.0545802923436055,0.02902,36.9384615384615,2.20836125458892,29.5250015258789,0.64252,-59.1062545776367,0.6439,-59.0562515258789,0.64382,-45.6562538146973,20,0.64204,2.09760527894314,37.7487487792969,1.456,-59.1775016784668,1.45732,-59.0975036621094,1.45724,-43.4712524414062,23.9500007629395,1.455548,2.28749254481875,30.2804183959961,0.504742666666667,-57.8949966430664,0.505981333333333,-57.8499984741211,0.505922666666667,-47.807918548584,410,0.504290666666667
"SM-GE4RS_S072_E1-50",14,20,-68.1474440438407,229.43751513958,0.015667762607336,17.178438256317,-98.0687484741211,0.252678570263845,0.109397098490924,0.03746,42.4133333333333,2.0005510337148,38.0187530517578,0.6024,-44.6187477111816,0.60424,-44.3500022888184,0.60394,-27.8249988555908,59.9999961853027,0.60192,1.22899101287172,34.7703094482422,5.91444,-39.921875,5.91645,-39.7781248092651,5.916135,-14.8531265258789,135.4375,5.91385,1.79628904929986,38.2750015258789,0.50364,-68.1812515258789,1.34818,-43.9187507629395,0.50502,-32.5437507629395,580,0.5032
"SM-GE4RS_S056_E1-50",23,29,-62.4913561684745,340.284049510956,0.0756355375051498,25.757420797832,-97.84375,0.468421037066346,0.0116675016919169,0.02654,33.4292857142857,2.96417039615596,50.65625,0.73998,-50.6937484741211,0.74212,-50.5500030517578,0.74182,-35.4437484741211,29.9999980926514,0.73954,3.00376840172967,50.4645881652832,1.8964,-47.4104194641113,1.89858666666667,-47.1979179382324,1.89816666666667,-32.6062507629395,35,1.89594666666667,2.77230401876145,44.3750038146973,0.50356,-62.4000015258789,1.45846,-50.8187522888184,0.50526,-36.6562538146973,370,0.50316
"SM-GE4RS_S068_E1-50",56,59,-79.5726998647054,242.578163743019,0.0542308241128922,30.4446551050543,-98.5562591552734,0.285,0.0726960771389715,0.04464,77.1316666666667,2.54507607937391,29.5250015258789,0.60766,-58.8625030517578,0.60948,-58.7062530517578,0.6093,-42.1312484741211,90,0.60718,2.64217009744195,32.6479187011719,4.39184666666667,-57.0770874023438,4.39385333333333,-56.9812507629395,4.39362666666667,-39.9916648864746,97.3333358764648,4.39138,2.13092720141078,22.076042175293,0.50357,-80.953125,1.34085333333333,-61.5145874023438,0.50524,-40.3395805358887,840,0.503153333333333
"SM-GE4RS_S062_E1-50",18,21,-65.5953584150835,357.750087976456,0.120070062577724,43.3167654018152,-103.125007629395,0.378448276916665,0.0922129778765758,0.0375,52.07,2.10001425198647,36.0249977111816,0.69854,-48.5875015258789,0.7,-48.5,0.6999,-38.4687538146973,20,0.69806,2.34452460826537,22.6104183197021,2.10214,-44.7416687011719,2.10394,-44.6645851135254,2.10366666666667,-35.2083320617676,40.0833320617676,2.1017,2.11687762218662,31.009822845459,0.517568571428571,-51.2946472167969,0.638988571428571,-48.7669639587402,0.518851428571429,-37.2928581237793,499.999969482422,0.517125714285714
"SM-GE4RS_S063_E1-50",18,21,-67.0829423268636,281.976044178009,0.115130551159382,20.3775643796479,-99.1937484741211,0.253448269466441,0.186218189820788,0.02628,51.3266666666667,1.83507944082948,18.4750022888184,0.63114,-50.5562515258789,0.6325,-50.40625,0.6323,-38.1312522888184,29.9999980926514,0.63072,1.75825477331202,16.6354160308838,2.22034,-51.6333312988281,2.24015333333333,-50.0979194641113,2.2217,-34.4833374023438,43.0416679382324,2.21992,1.83363602734454,13.25,0.521886666666667,-51.2854194641113,0.52332,-51.1854133605957,0.523213333333333,-39.0041656494141,380,0.521486666666667
"SM-GE4RS_S069_E1-50",50,53,-70.0555297188137,328.215777873993,0.072420559823513,36.1658621759173,-99.6750030517578,0.387878779095174,0.0263123121401273,0.0399,49.5811111111111,2.32660478600335,21.2687492370605,0.69486,-54.3875007629395,0.69776,-54.1937484741211,0.6973,-38.3187484741211,40,0.69428,2.35382571408358,21.2572917938232,2.39551333333333,-53.6791687011719,2.39819333333333,-53.5052070617676,2.39778666666667,-37.4479179382324,47.4375,2.39492666666667,1.9463289985635,12.4392051696777,0.503601818181818,-67.5721591602672,1.28004909090909,-56.9187522888184,0.505818,-37.6301155090332,540,0.502883636363636
"SM-GE4RS_S064_E1-50",84,97,-59.2200941788523,395.295739173889,0.0267457738518715,42.5106133972703,-97.5812530517578,0.168181824066749,0.0266239911680066,0.016,32.015,1.9922832258619,31.9625034332275,0.5792,-55.9000015258789,0.58078,-55.7750015258789,0.58064,-39.1375007629395,20,0.57874,1.55512050387349,22.595832824707,2.0287,-52.9937553405762,2.03064666666667,-52.8416709899902,2.03038,-31.8375015258789,38.25,2.02812666666667,1.98426697341292,32.9359397888184,0.50393,-59.8062515258789,1.14803,-58.1750030517578,0.50541,-42.0015640258789,210,0.50349
"SM-GE4RS_S057_E1-50",23,28,-70.122804815119,261.031329631805,0.138214558362961,26.1669093768863,-99.2687530517578,0.415789507139423,0.0275152163638207,0.02466,44.1890909090909,1.96407916514317,21.9375,0.58932,-62.7875022888184,0.59056,-62.7375030517578,0.59046,-46.9812545776367,50,0.58892,1.84740246186034,18.375,2.60886,-62.0229187011719,2.61015333333333,-61.9562530517578,2.61005333333333,-44.4166679382324,52.7916679382324,2.60844666666667,1.9013129621204,18.4729175567627,0.503693333333333,-70.8583374023438,1.01588,-64.5125045776367,0.504873333333333,-48.1979179382324,400,0.503313333333333
"SM-GE4RS_S081_E1-50",15,18,-72.1136512756348,200.312539935112,0.0304486583918333,18.4617405493477,-94.6374969482422,0.334999960517885,0.0174573004059533,0.05184,58.77,2.44066164391209,27.0250015258789,0.6359,-50.5,0.6381,-50.2812538146973,0.6378,-33.3062477111816,119.999992370605,0.63538,2.17835445330645,25.7458343505859,5.57690666666667,-49.1166687011719,5.57936666666667,-48.8687553405762,5.57888,-27.9479160308838,127,5.57638,1.83240418516923,19.3937492370605,0.50366,-72.78125,1.2617,-57.6062545776367,0.50562,-33.7374992370605,690,0.50324
