,0,1,2,3,4,5,6,7,8,9
Zfp410,0.031949066,-0.03704789,0.002676155,0.020071728,-0.06534985,0.07105782,-0.029175263,0.01398588,7.118532e-05,0.0087853195
Fam213b,-0.0056671514,-0.007821305,-0.004981788,0.030812018,-0.0045890254,-0.011712881,0.014746214,0.0006021746,-0.02371864,0.035336003
Mmadhc,0.022341466,9.090184e-05,-0.0062797638,0.010844545,0.011095389,-0.007974979,0.008606298,-0.028232427,-0.0047211554,0.02196131
Pcnxl4,0.021196138,0.0075796084,0.007839519,0.014820695,0.01056368,0.018716708,-0.011493852,0.0020433043,-0.0030009283,0.03233001
Cdk4,0.00089348824,-0.031911395,-0.012306948,0.009038886,0.02831441,0.011704786,-0.006805313,-0.037025865,0.024947312,0.013979556
Vamp1,0.1376339,-0.03414949,0.05388854,-0.014036694,0.07192488,0.029804237,0.0017490516,-0.018197307,0.007967413,0.04756243
Mfsd6,-0.0022062438,0.011977177,-0.000701965,0.024495399,-0.0060665635,0.0068355347,-0.006776699,-0.006245061,0.0065288558,0.016714795
Morc3,0.0033946442,0.0008553654,-0.009324733,0.017575217,-0.0074680825,0.020451734,-0.006232792,-0.015859194,-0.010055886,0.016069088
Sec13,0.005335567,0.004289441,-0.014874817,0.020038482,-0.004342927,0.025047343,-0.0044169803,-0.015598172,-0.0026724169,0.012420292
Arhgef3,0.0410489,0.0036734182,0.02383293,0.013888422,-0.023783352,0.037873283,-0.02774503,0.028281478,-0.0068873544,0.036933135
Tars,0.016517898,-0.0019795066,-0.002230898,0.017801642,0.007049786,0.0075449627,0.0015242221,-0.014580035,-0.011313784,0.023810007
Zfp637,0.0069283997,-0.0029030812,-0.01512952,0.017417884,-0.014574264,0.0185976,-0.013102206,-0.015495782,-0.012544402,0.015985152
Dnttip2,0.012613815,-3.3886827e-05,-0.0029351981,0.015440345,0.0047239373,0.0028232725,0.008894738,-0.02166742,-0.012671525,0.022867529
Ncapd3,0.0035333405,-0.002124757,-0.011485543,0.022258079,-0.012446518,0.022760095,-0.009760801,-0.008698182,-0.011825232,0.017468968
Cyb561,0.016639007,-0.018384706,-0.010469459,0.023014206,0.013623126,0.010910352,0.017836306,-0.033350255,-0.030029649,0.016296621
Mesdc2,0.024534399,-0.0127852475,0.0051539624,0.025546229,-0.008833656,0.02900241,-0.0051670005,0.0002899371,-0.005640525,0.018201092
Trmt2a,0.0020114805,-0.0105195,-0.013433529,0.01507952,-8.9357825e-05,0.02194414,-0.013165674,-0.017731192,-0.029347222,0.024615726
Guf1,-0.0020751779,0.0020286115,-0.040279765,0.033623263,-0.010168945,0.009928435,0.015644718,0.0015771049,-0.016784322,0.02543915
Creb3,0.09286728,0.02181743,-0.040693615,0.009575804,-0.047398955,0.073516175,-0.010070512,-0.007855974,0.057628993,-0.01646531
Lurap1l,0.0040381863,0.0036313343,-0.006643911,0.018446995,-0.004427665,0.012905467,-0.008499035,-0.021101072,-0.015093281,0.013555093
Zfp346,0.016211716,-0.0015715511,-0.012392008,0.02332566,-0.010394673,0.040887907,-0.012398597,-0.0046773693,-0.011258386,0.013947948
Ppp1r7,0.051480915,-0.019135172,0.012736938,0.011906143,0.019666502,0.008191142,0.006848008,-0.01189892,-0.0008377583,0.031205954
Cdk2ap2,-0.01750523,0.009480691,-0.018283749,0.036162358,-0.023335354,0.02488002,-0.0046146847,0.0153522035,-0.01095638,0.022716083
Eif3d,0.0060552387,0.008483122,-0.012360221,0.012681984,-0.0002847969,0.025513707,-0.010990595,-0.01530701,-0.009095981,0.019435003
Smc2,0.0053642183,0.0043646726,0.00044743915,0.018206304,-0.009845793,0.0073230825,-0.011328878,-0.013859712,-0.0029267177,0.015430639
Rmdn3,-0.003987828,0.0203464,0.0019236701,0.019705521,-0.019985687,0.021732341,-0.0017744853,-0.025513945,-0.026879149,0.0070781833
Mtpn,0.004450616,-0.039499294,-0.07092163,0.043831825,0.0052401796,-0.00017784408,0.046287064,-0.0365726,0.033626217,-0.007770755
Eif2ak1,0.010863097,-0.003860028,-0.01871545,0.024568403,-0.011039769,0.013264076,0.00898447,-0.011974806,0.008290108,0.013352572
Ssr3,0.013282201,0.00025096667,-0.0026900498,0.015666142,0.009162917,0.01163804,-0.0021462936,-0.014675477,-0.0090942895,0.02424777
Jam3,0.007435461,0.0024070786,-0.012780917,0.0188537,-0.005408146,0.012421254,-0.011712967,-0.016531862,-0.0035962914,0.014432004
Adra1b,-0.055980716,0.02759652,0.086924255,0.02728337,-0.04877523,0.09132292,0.06475629,-0.0920097,0.0005138656,-0.06806787
Cab39l,0.025403125,0.005386844,0.015036756,0.020892123,0.012683668,0.012774467,-0.016102776,0.016663915,0.0028589359,0.03581847
Hpcal4,-0.029258855,0.002043181,-0.051311072,0.059298072,0.017074749,0.040855367,-0.012510939,0.016445525,0.0357572,-0.0016378121
Tmtc1,0.01575898,-0.0068724575,0.0005752597,0.021682458,-0.0007750627,-0.0032048319,0.0043935375,-0.009102081,0.0075201523,0.02228614
Clcn7,0.030222638,0.00029955662,0.005077656,0.015677227,-0.003070098,0.03907884,-0.017433463,0.0012313973,-0.016780019,0.024636714
Arx,-0.048272476,-0.14509255,-0.07437188,0.06245059,-0.15836695,0.14341,-0.022190671,0.10446871,0.018726561,0.026396772
A530058N18Rik,-0.0029998808,0.016667727,-0.009134393,0.020651909,0.012237366,0.0070095663,-0.00935949,-0.009669274,0.0019497433,0.021183718
Zfp938,0.02890158,0.018157212,0.0028366405,-0.0018993058,0.022317268,0.058537174,-0.017970718,-0.015588383,-0.056799904,0.03529739
Khdrbs2,-0.005872944,0.011860149,-0.0019226868,0.017174564,-0.008495953,0.01648974,0.007965115,-0.030086756,0.005115623,0.0025995416
Abhd3,0.024809634,-0.008817941,-0.006662476,0.012417194,-0.0025947338,0.01924238,-0.008884165,-0.020371612,-0.0042300653,0.018001582
rheobase_sweep_num,0.0064186724,0.0020023023,-0.0013841429,0.015941618,-0.0030765973,0.009854665,-0.0028383564,-0.014867694,-0.003989452,0.020721301
thumbnail_sweep_num,0.008173744,0.0039451458,0.0012635398,0.0192607,-0.0024360698,0.012867137,-0.0041543143,-0.009606902,-0.0058617834,0.020856263
vrest,0.0061292183,-0.0011513287,0.0011768383,0.01836141,-0.003442875,0.0105714165,-0.004827487,-0.008558044,0.0033899965,0.020902855
ri,-0.00079608534,0.0066417027,0.0002482405,0.0138248475,0.0062189177,-0.0056344788,0.0019675505,-0.03391135,-0.0020124367,0.01363417
sag,0.0032110212,0.00414502,0.00031351647,0.017524641,-0.0041118846,0.009443509,-0.00359523,-0.0158381,-0.0018994784,0.017566394
tau,0.0059889574,0.004717021,0.0007006876,0.016407304,-0.0024057098,0.0073108403,-0.0008566837,-0.018052863,-0.004141603,0.018366817
vm_for_sag,0.008664837,-0.0020384528,0.0018284933,0.019218497,-0.004010795,0.012689602,-0.003463721,-0.0035950956,0.006437568,0.022807805
f_i_curve_slope,0.003303972,0.0040719733,0.0002871019,0.01736039,-0.0039897244,0.009440252,-0.0036400168,-0.016000422,-0.001882336,0.017617717
adaptation,0.0032370596,0.004082664,0.00035598988,0.01757939,-0.004195218,0.009425474,-0.0036069655,-0.015737263,-0.001860113,0.017571017
latency,0.0031893686,0.004131557,0.00030603408,0.017565444,-0.004143369,0.009459578,-0.0035764629,-0.015824588,-0.0018914036,0.017534865
avg_isi,-0.004799434,0.0039994936,-0.002670686,0.037646115,-0.009054445,0.0070017492,-0.0084724035,0.01853053,0.020849138,0.019839646
upstroke_downstroke_ratio_long_square,0.0026228116,0.0047825067,0.00032943775,0.017522383,-0.0041948203,0.009490312,-0.0031561598,-0.016658036,-0.002421655,0.01707531
peak_v_long_square,0.009428774,0.0069056535,0.0041398047,0.016414708,1.2688697e-05,0.0076472443,0.0025524138,-0.025107993,-0.0025958053,0.012873133
peak_t_long_square,0.0031900348,0.0042632017,0.00032908015,0.017490655,-0.004212808,0.009536583,-0.0035981783,-0.0158613,-0.0019336763,0.017530449
trough_v_long_square,-0.00026476715,0.003502723,0.0018145475,0.021552766,-0.0060990546,0.011470766,-0.0064410795,-0.011623892,0.0006744308,0.015187834
trough_t_long_square,0.0031736002,0.0043248613,0.00032951083,0.017501453,-0.004225675,0.009525488,-0.0035908746,-0.01582319,-0.0019360955,0.017544623
fast_trough_v_long_square,-0.0007079713,0.0047490164,0.0013035571,0.021669434,-0.005473815,0.011942512,-0.00614076,-0.011568246,0.0008325796,0.015066256
fast_trough_t_long_square,0.0031889346,0.004263548,0.00032906551,0.017490592,-0.004213303,0.009536824,-0.003598222,-0.015861582,-0.0019340819,0.01753028
threshold_v_long_square,0.0024702782,0.0050928527,-0.0015740908,0.020761827,-0.00523805,0.013278321,-0.00534475,-0.010713265,0.0011579903,0.016340235
threshold_i_long_square,-0.0017405391,0.0074639367,-0.014144182,0.025093753,0.003344265,-0.0011708998,0.005131285,-0.01550635,0.0093625905,0.016684962
threshold_t_long_square,0.0031900739,0.004263076,0.00032909212,0.017490909,-0.0042128703,0.009536508,-0.0035982418,-0.015861064,-0.0019337644,0.01753044
upstroke_downstroke_ratio_ramp,0.0027060234,0.004594812,0.00013826037,0.01750321,-0.0041804267,0.009799646,-0.00325173,-0.016475832,-0.0023978162,0.017170072
peak_v_ramp,0.0066986037,0.007129138,0.0012689269,0.017714154,0.0010951294,0.008079924,0.00470902,-0.02556192,-0.0019625525,0.012072587
peak_t_ramp,0.0039292667,0.003575596,-0.00026647243,0.017638817,-0.0037804449,0.008701899,-0.0028937734,-0.015745137,-0.0020509183,0.018092332
trough_v_ramp,-0.0020364928,0.0038714432,0.0016368305,0.021631416,-0.0036667937,0.0114264935,-0.0058543053,-0.012646903,0.00015089863,0.0153009975
trough_t_ramp,0.0051625124,0.0033965076,-0.00020077416,0.017212747,-0.0056650518,0.009644606,-0.0024402535,-0.015783664,-0.0027122137,0.017957205
fast_trough_v_ramp,-0.0010468948,0.0030626575,0.0022616792,0.02225056,-0.005229298,0.012240176,-0.005026885,-0.011459735,-4.0928306e-05,0.015315764
fast_trough_t_ramp,0.0039665014,0.0037033432,-0.0006328622,0.017655758,-0.0042271405,0.008717718,-0.003119827,-0.015543953,-0.002400271,0.018164009
threshold_v_ramp,0.0016051861,0.0027167688,-0.00032427817,0.021919528,-0.0043070726,0.010390969,-0.0025065003,-0.012799472,-0.000804674,0.01593652
threshold_i_ramp,0.002598378,-0.0018394806,-0.007454482,0.027151152,-0.0017405337,-0.005056292,0.007350396,-0.02089883,-0.011220394,0.016383575
threshold_t_ramp,0.003929198,0.003575482,-0.00026670008,0.017638745,-0.0037806793,0.00870194,-0.0028936672,-0.01574528,-0.002050854,0.01809226
upstroke_downstroke_ratio_short_square,0.0029099658,0.004588151,0.00034964125,0.01737883,-0.0041128458,0.009325759,-0.0027016865,-0.016775569,-0.0021736238,0.017199203
peak_v_short_square,0.01422436,0.007864161,0.0027304967,0.017185021,0.0014645449,0.009009106,0.005092965,-0.025096016,-0.0029708114,0.012377706
peak_t_short_square,0.0032456222,0.004184345,0.00035158757,0.017507734,-0.004141476,0.009429395,-0.0035398426,-0.015876641,-0.0019341365,0.01755894
trough_v_short_square,0.004733499,-7.377724e-05,0.0027564603,0.018878654,-0.0034226119,0.010847765,-0.0050153104,-0.008723596,0.0045772763,0.019879514
trough_t_short_square,0.003541739,0.0042197006,0.0006455006,0.01729389,-0.0041778977,0.009411864,-0.0036212208,-0.015867265,-0.0020511183,0.017719993
fast_trough_v_short_square,0.0024732652,0.0032693518,0.0027581644,0.019747207,-0.0050118286,0.009958881,-0.0052791503,-0.011582416,0.0011909065,0.01723712
fast_trough_t_short_square,0.0032471404,0.0041858507,0.00035609884,0.017509721,-0.0041413438,0.009429595,-0.0035408726,-0.015876563,-0.0019349477,0.017556608
threshold_v_short_square,0.0018862833,0.0022819494,-0.00051357725,0.018300055,-0.00460183,0.011816485,-0.005784523,-0.011797101,0.0018655363,0.01819347
threshold_i_short_square,-0.009573082,0.020357724,0.010289579,0.02288629,-0.0010815825,0.015414945,0.000827191,-0.024236118,-0.0002617132,0.0054192157
threshold_t_short_square,0.003245614,0.0041842586,0.00035146502,0.017507738,-0.0041415906,0.009429413,-0.0035401313,-0.015876524,-0.0019340519,0.017558949
